[2019-11-21 09:17:39,510] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2019-11-21 09:17:54,626] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-3 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,627] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-18 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,628] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors2-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,632] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-12 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,634] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-14 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,634] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-35 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,635] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-29 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,636] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-32 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,636] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-9 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,636] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-10 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,640] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-41 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,640] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-11 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,642] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-25 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,643] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-34 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,644] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,644] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-8 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,644] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-48 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,644] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-13 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,645] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-5 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,645] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-36 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,645] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-39 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,645] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors1-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,646] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-23 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,646] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors10-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,647] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors10-2 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,648] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors4-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,648] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-21 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,648] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-42 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,649] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-24 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,649] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors10-1 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,649] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-40 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,649] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-26 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,650] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-19 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,650] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-17 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,650] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-2 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,651] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-16 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,651] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-15 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,651] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-49 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,651] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-45 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,651] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-43 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,652] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-6 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,652] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-47 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,653] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-37 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,653] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-28 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,653] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition sensors3-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,654] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-7 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,654] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-33 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,655] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-30 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,655] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-27 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,656] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-1 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,656] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-31 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,656] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-44 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,656] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-46 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,656] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-22 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,656] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-4 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,657] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-38 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,658] TRACE [Controller id=0 epoch=20] Changed state of replica 0 for partition __consumer_offsets-20 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-49 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-38 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-16 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-27 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=17, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition sensors10-0 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-8 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-19 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-13 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-2 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-46 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-35 (state.change.logger)
[2019-11-21 09:17:54,660] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-24 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=17, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition sensors10-2 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-5 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition sensors1-0 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-43 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-32 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-21 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-10 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-37 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=11, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition sensors4-0 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-48 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-18 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-29 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-40 (state.change.logger)
[2019-11-21 09:17:54,661] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-7 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-23 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-34 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-45 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-26 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-4 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-15 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-42 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-20 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-31 (state.change.logger)
[2019-11-21 09:17:54,662] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-9 (state.change.logger)
[2019-11-21 09:17:54,680] TRACE [Controller id=0 epoch=20] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=4, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-1 (state.change.logger)
